6353949;2;34
677039;4;163
8042700;1;241
12333690;7;194
12903855;8;139
13094505;3;76
6658142;2;151
13571540;0;62
4435392;8;196
8263275;3;43
9997425;9;167
11876994;9;63
14716429;8;121
6850950;7;120
15072342;1;52
3939582;0;164
11666147;7;131
12620978;0;214
10254371;6;161
12756308;4;186
6239111;6;16
14966787;3;255
6329849;0;92
15784112;7;247
15896186;4;70
11876994;8;82
1750476;6;50
3321884;4;83
12922501;7;4
16578312;8;150
6132164;1;146
13253263;4;160
6381113;0;151
14720081;9;176
2962957;6;213
7739924;2;234
4857209;6;134
15963441;6;1
12862134;3;163
16408051;7;27
16289239;2;62
13346986;2;42
13870613;9;20
7894142;3;25
10716322;1;76
15013175;1;165
11034147;0;96
11875540;2;49
3917174;2;120
8766399;4;250
13924867;6;42
9010112;2;185
15685331;6;41
8784040;0;9
4435392;8;182
4531314;9;99
8368677;3;254
13608882;4;100
1159117;1;210
13800218;7;164
15354253;9;14
10444016;8;74
5038254;5;226
4474953;6;222
3467604;2;206
11170576;9;192
9284817;4;86
12929117;0;209
15178522;3;194
5448870;3;162
6682407;1;52
2308294;9;117
10348901;8;23
6099748;2;141
2153000;0;147
6358674;6;91
15677351;4;40
13798223;6;231
14266407;5;138
7589502;5;106
6187580;9;146
12333690;2;207
566390;8;233
5113946;8;97
9883406;3;60
296431;7;244
1658295;9;36
13654527;5;199
5026871;9;90
190904;1;139
10047475;4;15
14266407;8;191
2816195;7;29
3282773;8;96
220782;4;80
5063450;6;229
8786698;2;216
8213618;8;108
4814278;8;166
6519783;5;180
14833074;4;30
5498028;0;76
1169377;1;99
2336872;6;249
1210661;4;216
1240229;4;98
14931284;2;157
14694828;8;198
4988779;4;35
9739132;5;86
10773042;4;151
13873174;8;119
4245846;0;189
9268352;9;69
11124592;6;157
10639159;0;196
16768489;8;207
11388416;3;221
3925679;8;134
11524816;3;81
3375789;6;225
16607204;0;160
15178522;8;66
9696488;1;92
8891534;7;140
8541565;7;174
11654824;0;142
7892526;2;191
7894142;2;241
1146216;3;179
9975305;6;253
15631814;9;178
13893635;7;107
3835631;0;20
13588673;7;51
16058699;2;50
7543216;7;249
16555541;6;67
5940414;2;218
13206584;6;49
12266322;9;200
15641620;3;10
13996640;9;74
2775714;3;127
4468072;9;2
10659366;4;216
11888676;8;159
9646321;8;127
9019272;4;239
13535763;1;100
7891076;2;106
13739350;4;132
201396;9;228
15631814;9;123
12560783;8;24
15236009;4;4
16643141;4;185
9739132;2;142
7255407;6;202
5001295;3;118
3823031;5;4
