12324549;0;76
12970937;4;102
8162768;2;177
6321217;6;229
3022039;1;166
14586844;4;129
13742762;4;156
687313;2;123
9462211;6;67
11561411;0;227
7551281;6;40
10306694;6;180
11880272;1;29
5388873;4;230
15581096;2;9
2927679;4;50
7500583;8;229
4339315;6;164
7614925;3;89
12174035;0;116
14166426;1;41
16379229;1;68
8586449;2;150
7525956;4;27
14447430;7;36
9922487;1;202
12947311;6;228
15121133;9;165
9010981;4;98
948892;0;116
2182812;1;190
14153136;1;236
8285212;8;26
4644198;0;82
13135954;8;67
1912445;5;221
10381595;3;74
7598041;9;17
5756211;9;170
8694428;9;90
14208727;2;147
16128813;9;113
12828260;3;124
2265842;2;89
3453109;8;210
2250687;3;86
9419465;3;24
12317579;3;235
4785453;0;129
12262370;6;187
2927679;1;14
6738525;9;187
10544074;3;210
6902554;4;234
13792736;1;90
15250704;3;228
16455149;9;121
3211026;2;202
7726900;2;27
13416139;2;237
4280095;6;147
12978679;5;142
5312076;5;218
12061846;3;39
11245976;6;142
130656;7;17
1581410;1;66
10400118;2;19
4484316;7;185
2750703;7;98
2867808;4;226
15015714;2;210
3108301;1;71
2656798;7;126
4293166;6;248
10011927;1;149
7636735;5;115
11323219;5;64
6484790;6;73
3228471;0;194
3415436;4;2
15611424;7;53
11018044;3;131
16140152;6;238
13717803;2;16
14375024;0;192
222259;0;236
1095939;8;171
3344559;7;158
10188389;8;239
8724944;4;149
5698975;2;44
5875515;7;154
5353786;1;203
7044315;1;222
8373186;9;185
14974214;3;10
13102964;2;236
3204181;9;196
8162768;5;218
11559506;9;44
2463232;2;208
8962741;7;55
2750703;5;18
11729235;3;145
10948452;3;147
11111338;5;173
7141171;5;154
5712879;0;134
5431014;6;5
4046126;3;146
1830642;4;51
10283731;5;223
1245339;1;198
4868010;4;45
1325118;8;6
12998062;4;186
7388614;7;99
12828260;5;67
10897060;2;87
14156261;8;33
6562004;5;226
12920471;8;237
9134011;8;16
3733009;8;20
14013358;2;218
2454607;6;186
4932340;4;138
10429473;8;100
16506394;9;102
5329542;1;64
11902545;7;132
3146909;2;215
12270587;5;78
11308615;6;177
14421449;8;227
16354785;4;108
4005752;5;154
7401903;1;229
9028425;0;202
12338669;6;246
7189399;6;223
7671246;3;4
13218835;2;37
4840454;8;148
10951042;8;244
10648191;0;166
7382428;6;217
4662793;4;104
13653857;2;167
15484445;0;88
8874994;7;49
4256012;5;198
1494020;2;22
10788678;6;27
10788678;4;219
11686914;7;212
3786696;0;212
10715706;6;9
2598566;7;126
11474476;3;33
10289044;9;88
2825039;1;47
6562004;1;130
5851781;7;130
9419465;4;193
11136675;9;31
15457428;2;103
9224523;8;104
3397958;8;144
8806123;2;185
4662793;4;148
15653934;0;20
8875040;1;187
6321217;8;114
1948862;4;227
5598317;1;235
15785806;0;136
15394611;3;143
9893068;8;231
3532681;5;50
692657;1;205
14051234;2;35
7802346;6;3
11605394;4;185
4314678;5;132
8989515;2;56
16720886;3;213
1586550;1;222
7266644;4;132
8674237;1;31
2825039;9;119
5762428;0;117
9932461;7;218
3157487;1;9
11923901;2;107
1297199;2;11
6321217;3;48
9825223;9;162
8725250;2;248
11611620;5;229
4014085;6;236
15110245;1;255
12109463;0;145
8295075;5;232
3532681;1;132
10165000;4;80
7876406;8;29
5793955;9;166
8328549;1;223
3061736;5;21
2044376;5;224
5002727;2;80
12798212;8;81
5193630;2;155
7807518;6;56
11372430;1;165
3217729;8;252
13166692;6;239
10243726;6;135
14768838;9;106
8535457;1;41
15318247;4;130
2134499;2;136
8429440;8;89
446403;7;221
9932461;6;187
6779878;1;39
7065469;0;8
5762428;8;220
12206801;5;206
10434634;0;23
10728639;7;61
2298411;9;231
11880272;0;152
7260638;0;169
16186200;3;58
9670644;8;245
2412213;6;75
13486848;0;20
2951511;9;29
10420090;5;27
5319621;3;230
15362721;0;168
6286567;3;5
6605770;5;60
9157605;0;71
4862680;8;24
15044272;7;186
2463232;7;111
1016208;5;202
4618047;8;93
11096891;3;80
7644868;1;205
13383071;5;216
16014988;7;101
13095667;2;1
2867879;5;171
16543959;0;92
2891240;4;98
10462611;8;174
9932461;1;155
16059523;7;156
9454933;0;82
11550041;4;135
16630900;7;56
13339135;1;151
12405679;1;127
14494603;2;77
3993645;3;17
4618047;5;134
15087240;8;152
2513988;9;235
9010981;0;252
9017633;8;9
8541446;0;39
1523920;8;151
2004531;4;230
3759321;4;117
7217904;5;43
8295397;1;28
2077138;2;157
16084531;6;176
312435;6;111
16406981;2;23
798964;1;243
2467302;1;10
15152060;5;246
4662793;6;55
8380765;6;100
5385070;0;198
9810310;0;97
2108118;2;52
8050434;6;198
1414346;7;253
12045642;7;29
3026772;3;80
15055395;5;72
15411806;9;122
15983752;4;161
14353974;7;185
5028089;0;203
6959830;3;247
11032367;3;169
8356359;5;5
7827320;4;143
8100238;4;152
7720187;8;247
624005;9;44
8354471;1;88
