13035157;1;178
5064383;8;23
13729582;4;197
11790782;3;181
13042903;5;106
15160178;8;106
14503911;4;81
10172212;7;13
9832419;0;133
5760787;1;20
14618623;4;241
4356238;4;69
7835110;4;187
10199904;8;3
12426020;9;28
10960071;8;81
4649327;7;226
12402508;2;10
16611769;9;139
95807;1;136
9655694;2;62
7387775;7;33
12787764;7;184
10962127;2;64
16296651;5;186
6241136;4;7
4591483;1;189
10544389;5;96
11503565;3;157
8696627;7;44
7430149;1;167
4552003;5;82
133048;2;205
3880743;1;93
1951356;3;251
1766705;7;158
8411895;9;120
9727116;6;241
8467224;3;202
7388354;1;123
15849588;7;175
1219942;9;68
16068459;2;94
11687573;8;90
14430976;5;88
5061669;8;36
14361617;9;106
13524971;5;238
13755706;2;20
11402665;4;86
5298232;6;20
10705976;9;196
1913372;6;0
5201349;1;170
535276;8;177
13927556;7;235
9705920;9;141
12515097;8;245
1998827;2;85
1036443;0;84
16403555;6;14
15422980;9;105
5247320;9;114
3507190;0;245
1694607;1;5
9083365;8;135
4982474;4;29
8206738;1;111
13215550;4;44
14354234;3;82
10919697;1;153
11654408;0;129
1112150;2;69
5257472;9;13
212631;5;54
15817207;6;81
10998478;6;162
11480393;4;234
15249350;8;188
1466493;8;23
12563636;2;141
11694286;1;241
5347427;1;92
14570333;3;157
121068;9;47
9716239;7;114
8347485;5;35
5467224;7;21
4371652;5;141
7768259;5;28
2441026;0;201
9826774;9;244
14361617;6;73
5787858;7;55
5908256;1;164
14819613;1;187
9139411;7;240
14856664;9;140
1661685;1;44
10434117;7;225
4937216;1;112
9473195;2;45
3513072;0;151
9679281;6;104
7635775;7;213
6635646;7;47
1454208;0;17
4827010;3;76
16351904;5;177
14003939;9;230
7642021;4;153
7492787;4;79
12393047;2;47
9970586;6;144
1244807;4;68
3305227;5;149
6696883;2;179
14768226;9;126
1694253;5;93
16487621;1;184
8214835;0;173
3625606;8;3
14003939;0;12
4717549;5;112
5194868;2;78
2299454;4;178
10928190;3;154
535276;2;53
247300;1;39
9089126;1;120
2000237;5;200
14136050;7;62
11184939;0;106
16665098;6;189
7409264;9;155
4443447;5;56
5908090;5;247
3613255;0;206
16351904;1;29
11859907;9;198
12189364;0;99
16286316;8;122
7185408;2;145
4437587;3;188
13502676;1;199
8374853;9;5
12520599;7;117
6298404;3;230
1696324;2;116
3732506;0;232
15427721;9;37
3723654;4;55
16236566;1;137
3064537;0;137
8978723;4;123
14618623;5;233
4353676;5;235
8889713;7;102
1573226;8;33
6001884;9;13
14137579;2;189
10579978;3;237
12334182;4;160
14483832;8;231
10188985;3;52
5423843;0;88
14207454;2;131
14354234;1;217
8821453;3;189
1261946;7;51
505635;4;103
13488848;0;128
10385425;8;130
8289629;9;124
9700926;8;85
9818360;1;88
5248791;2;237
1974740;8;250
10958336;4;222
6887712;0;37
9936767;5;166
492065;9;134
1562828;1;94
2290354;5;151
16068061;4;111
6732634;3;141
7295088;8;45
5279014;5;226
7776078;0;6
3519207;2;201
1478788;6;56
6133069;4;106
1242114;3;218
5402513;7;39
5955112;3;251
3580758;5;238
9713586;7;228
5654408;8;20
12100723;2;22
2540555;8;14
3132781;5;81
16220009;8;106
4350237;7;213
5365946;7;218
229341;7;148
16501659;0;105
12709261;5;13
7294853;3;118
2996070;1;37
10705976;3;172
14268928;0;40
11679392;1;173
5001051;0;78
16583636;8;17
4837898;4;3
8011392;0;102
2614639;6;56
4427454;9;140
795749;0;55
5279014;5;55
2122807;2;119
348798;4;122
4239104;6;103
1220292;0;235
8978723;5;123
4096829;1;122
3300786;1;98
2720291;2;74
13331947;3;147
10830810;6;64
10819324;0;194
292577;1;4
14957373;4;71
11867348;8;16
3437158;6;124
5388705;2;52
1527192;0;130
974704;6;137
7466975;8;224
10591377;5;37
12264357;3;41
14268928;0;45
7181016;5;251
8275455;8;171
15778201;1;54
13689045;0;255
15462113;4;162
1845015;7;183
12611809;8;250
747197;3;155
4228822;4;8
4168184;9;195
14773775;0;165
9468274;7;229
316776;2;41
15879024;0;150
2868485;7;36
9606971;2;42
1205151;8;236
2437953;7;204
3201733;3;90
3810606;5;29
14654548;8;52
8211145;3;111
2858016;0;237
15871004;9;91
4939128;9;51
2112117;6;179
5654408;8;206
13238836;6;36
9148510;7;247
16611769;5;18
12100723;9;145
12966683;5;61
3519280;0;254
5417956;3;23
9972117;9;251
10434117;4;158
16689110;5;236
11420684;6;29
7459053;9;110
8001986;4;153
6094077;5;97
8447663;6;55
5631277;2;156
7409264;2;206
12731870;0;16
14507311;8;226
7969549;0;137
2014452;5;255
3816040;9;14
15379647;4;76
5374396;3;79
700956;0;75
1385340;2;152
