0.69089,-0.61278,0.4049,0.95878,-3.4361,-0.54866,-0.94201,-1.8115,0.22577,-1.3939,-1.8364,0.35381,-2.0252,-1.4175,-1.1396,-0.64354
1.0526,-0.59969,0.24623,0.19526,-3.4328,-0.46868,-0.39742,-2.6682,-0.098346,-1.1687,-1.9793,0.26739,-2.0289,-1.2659,-1.5168,-0.7122
0.33731,-0.078389,0.46233,0.81711,-3.1996,-0.44674,-1.0176,-1.9037,0.14057,-1.3812,-1.6411,-0.39958,-1.5873,-1.8133,-0.91743,-1.2253
2.2678,-0.60017,-0.38434,-0.76655,-2.7382,0.30428,0.27352,-1.9054,-1.2477,-1.7797,-1.1502,0.4483,-1.4841,-1.1622,-0.91843,-0.6864
1.7355,-0.36973,-0.60398,-0.73775,-2.864,-0.84545,1.628,-1.8568,-1.3417,-1.9183,-1.162,1.3446,-1.108,-1.5024,-0.36165,-0.21819
2.2545,-0.60046,-0.37232,-0.74895,-2.7549,0.31205,0.27292,-1.8993,-1.2517,-1.8032,-1.135,0.45243,-1.515,-1.1135,-0.95225,-0.7896
2.3445,-0.6298,-0.28278,-0.68095,-2.5837,0.29416,0.23253,-1.8319,-1.3021,-1.7471,-1.0581,0.49825,-1.4487,-1.1825,-1.1874,-0.79431
2.0242,-0.6781,-0.099554,-0.53619,-2.8446,-0.13099,-0.035458,-2.5083,-1.1161,-1.5555,-1.305,0.46302,-1.7109,-1.1258,-0.67034,-1.0111
2.3508,-0.63225,-0.27503,-0.67206,-2.5687,0.29193,0.22643,-1.8219,-1.3045,-1.7423,-1.0514,0.5023,-1.4418,-1.1916,-1.203,-0.78943
2.2709,-0.60291,-0.37176,-0.7538,-2.7291,0.3056,0.26965,-1.897,-1.2537,-1.7835,-1.1376,0.45397,-1.4898,-1.15,-0.9523,-0.72575
0.60087,-0.47742,-1.7943,2.8926,-2.3111,0.25639,-0.60747,-2.864,0.45015,-1.3902,-1.9843,0.54142,-1.8166,-1.1636,-1.1125,-0.69165
2.158,-0.58253,-0.48777,-0.78293,-3.0124,0.2822,0.19457,-1.9883,-1.3249,-1.8404,-1.0773,0.4607,-1.6159,-1.0659,-0.80445,-0.92184
1.979,-0.71126,0.03423,-0.44896,-2.7861,-0.27263,-0.11577,-2.6819,-1.0456,-1.4587,-1.3807,0.46447,-1.7435,-1.1486,-0.62453,-1.0408
1.9577,-0.72688,0.098543,-0.40529,-2.757,-0.33866,-0.15611,-2.7597,-1.0118,-1.413,-1.4149,0.46589,-1.7589,-1.1606,-0.60498,-1.0544
1.8704,-0.61514,0.24443,-0.32179,-2.6441,-0.45951,-0.26587,-2.8978,-0.95783,-1.3334,-1.4472,0.38274,-1.7217,-1.2391,-0.55274,-1.1285
1.655,-0.40828,-1.4363,-0.52864,-2.252,0.5237,0.080786,-2.2484,-1.2718,-1.6872,-1.4191,0.79453,-1.6859,-1.0951,-0.97236,-1.2979
2.2777,-0.60627,-0.36009,-0.73992,-2.7104,0.30249,0.26215,-1.8834,-1.2604,-1.7787,-1.1263,0.45781,-1.4863,-1.152,-0.9794,-0.73303
2.246,-0.61891,-0.37319,-0.7587,-2.7354,0.31534,0.27085,-1.8974,-1.2532,-1.7902,-1.1328,0.45284,-1.4993,-1.1323,-0.94902,-0.76006
2.3439,-0.63102,-0.27821,-0.66896,-2.575,0.28986,0.2251,-1.8184,-1.3053,-1.7437,-1.0526,0.49666,-1.4484,-1.1825,-1.1919,-0.78944
2.1577,-0.58245,-0.48809,-0.78223,-3.0088,0.28162,0.19522,-1.9877,-1.3229,-1.8393,-1.0781,0.46121,-1.61,-1.0651,-0.80692,-0.92003
0.18938,-0.43965,-0.54132,1.2054,-2.7067,-0.30861,-1.0601,-2.0875,0.25912,-1.2485,-2.173,0.68529,-2.1141,-1.4424,-1.2436,-1.0238
1.9419,-0.54391,-2.2984,1.4044,-1.6802,0.67329,0.30192,-3.5438,-0.88429,-1.5435,-1.45,0.65338,-1.487,-0.87626,-0.69731,-1.0584
2.263,-0.55294,-0.73216,-1.0844,-2.9304,0.18919,0.23775,-2.1311,-1.2229,-1.5639,-1.356,0.36485,-1.235,-1.6717,-0.13365,0.50685
1.6792,-0.40856,-1.3585,-0.51936,-2.152,0.5756,0.17445,-2.2023,-1.1893,-1.7221,-1.4992,0.7613,-1.6842,-1.0367,-0.9528,-1.2928
1.8681,-0.59819,0.23564,-0.33389,-2.6467,-0.44953,-0.25984,-2.8948,-0.96365,-1.3404,-1.4427,0.3723,-1.7156,-1.2393,-0.55133,-1.1337
2.2535,-0.59589,-0.39647,-0.77505,-2.7647,0.30756,0.27939,-1.9147,-1.2406,-1.7899,-1.1602,0.44192,-1.4964,-1.148,-0.88676,-0.69436
2.2519,-0.56238,-0.57784,-0.97298,-2.8299,0.2716,0.32691,-2.0301,-1.1579,-1.6831,-1.3507,0.36347,-1.3479,-1.4196,-0.39447,0.043592
1.6788,-0.40855,-1.3587,-0.51862,-2.1514,0.57428,0.17432,-2.2015,-1.1916,-1.7208,-1.4988,0.7592,-1.6858,-1.0338,-0.953,-1.2918
2.2309,-0.56332,-0.64948,-0.98321,-2.9505,0.2199,0.22331,-2.0816,-1.2573,-1.6532,-1.2618,0.39734,-1.3611,-1.4767,-0.36239,0.037322
2.2444,-0.59556,-0.39174,-0.76435,-2.7747,0.31092,0.27696,-1.9084,-1.24,-1.802,-1.1538,0.44346,-1.511,-1.1265,-0.89559,-0.73909
2.1577,-0.58245,-0.48809,-0.78223,-3.0088,0.28162,0.19522,-1.9877,-1.3229,-1.8393,-1.0781,0.46121,-1.61,-1.0651,-0.80692,-0.92003
2.1589,-0.5823,-0.48451,-0.78145,-3.0303,0.27871,0.17434,-1.9871,-1.3171,-1.833,-1.0849,0.47022,-1.5414,-1.0173,-0.80475,-0.92286
