-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-0.7107,-1.0731,0.49149,-1.441,-1.3701,-1.3777,-2.2973,-1.0915,-1.2676,-1.173,-1.4729,-1.1359,0.47171,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.8078,-2.1137,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.3017,-1.077,-1.4485,-1.441,0.62995,0.6223,-0.35726,-1.2115,-1.2676,-1.233,-1.5329,-1.1359,-1.4483,-1.4356,0.62716
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.0849,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,0.44713,-0.93586,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3056,-1.081,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,0.44713,-0.75586,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,0.18882,-0.41246,-1.0002,-1.0002,0,-1.0003,-0.96501,-1.003,0.31969,-0.99659,-1.0058,-1.0003,-1.052,-1.3017,-1.077,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,-1.5329,-1.1359,-1.4483,-1.4356,-1.3528
-1.0273,-1.2457,-2.5253,0.77108,-1.8031,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.0849,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.053,-0.79287,-1.1359,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,0.18882,-2.1137,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.0849,-1.4485,-1.441,0.62995,0.6223,-0.35726,-1.2115,-1.2676,-1.293,-0.89287,-0.95586,-1.4483,-1.4356,-0.13284
-1.0268,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.0849,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,0.44713,-1.1359,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-2.5253,0.77108,-1.363,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.0849,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.273,0.26713,-1.1159,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.0849,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,0.44713,-0.75586,-1.4483,-1.3556,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-0.7278,-2.349,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.243,-1.081,-1.4485,-1.441,0.62995,0.6223,-2.1373,-0.21153,-1.2676,-1.173,-1.3529,-1.1359,-1.4283,-1.4356,0.62716
-1.0273,-1.2457,-2.5253,0.77108,-1.5953,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.3017,-1.0849,-1.4485,-1.441,-1.3701,-1.3777,-1.6973,0.12847,-1.2676,-0.17298,0.32713,-1.1359,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-2.5253,0.77108,-1.363,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-0.22147,-0.00072399,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.1915,-1.2676,-1.273,-1.5529,-1.1359,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,0.18882,-2.1137,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.081,-1.4485,-1.441,0.62995,0.6223,-0.35726,-1.2115,0.73243,-1.293,0.44713,-1.0959,-1.4483,-1.4356,-1.0528
-1.0273,0.75427,-2.5253,-1.2289,-1.584,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-0.88526,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,0.73243,-1.293,0.44713,-0.11586,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3056,-1.081,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,0.44713,-0.83586,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3056,-1.081,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,0.44713,-0.75586,-1.4483,-1.3556,-1.3728
-1.0273,0.75427,-2.5253,-1.2289,-1.7816,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.3056,-1.0849,-1.4485,-1.441,-1.3701,-1.3777,-1.3573,0.78847,-1.2676,-1.273,-1.4329,-1.1359,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-2.5253,0.77108,-0.7278,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.0849,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,0.70702,-1.5529,-1.1359,-1.0083,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4488,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.081,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,0.73243,0.12702,-1.5529,-1.1359,-1.4483,-1.4356,-1.3728
-1.027,-1.2457,-0.52535,-1.2289,-1.7857,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.0849,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,0.70702,-1.5129,-1.1359,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.0849,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,0.44713,-1.1359,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-2.5253,0.77108,-1.5953,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,0.52217,0.74683,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,0.44713,-1.1359,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3056,-1.081,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,0.44713,-0.79586,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3056,-1.081,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.153,-0.85287,-1.1359,-1.4283,-1.3556,-1.3728
-1.0273,-1.2457,-2.5253,0.77108,-1.363,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-0.12753,0.097123,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.273,-1.5529,-1.1359,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3056,-1.081,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,0.44713,-0.77586,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.2508,-1.0262,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.253,-0.79287,-1.0959,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.0849,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,0.44713,-0.77586,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3056,-1.081,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,0.44713,-0.71586,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3056,-1.081,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.133,-0.91287,-1.1359,-1.4283,-1.4156,-1.3728
-1.0273,-1.2457,-2.5253,0.77108,-1.363,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-0.18233,0.042329,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.273,-1.5529,-1.1359,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4488,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.081,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,0.73243,-1.253,-1.5529,-1.1359,0.41171,-1.4356,-1.3728
-1.0273,-1.2457,-2.5253,0.77108,-0.7278,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-0.84378,-0.65826,-1.4485,-1.441,-1.3701,-1.3777,-0.51726,-1.1715,-1.2676,-1.213,0.44713,-1.1359,-1.4483,-1.4356,-1.3728
-1.0273,0.75427,-2.5253,-1.2289,-1.7816,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.2195,-1.0849,-1.4485,-1.441,-1.3701,-1.3777,-2.2773,-1.0515,-1.2676,-1.273,-1.4529,-1.1359,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,0.18882,-2.4039,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3056,-1.0731,-0.44851,-0.941,-1.3701,-1.3777,-0.35726,-1.2115,-0.26757,-1.293,-0.55287,-0.97586,-0.44829,-1.4156,-1.3728
-1.0273,-1.2457,-2.5253,0.77108,-1.363,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.081,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,0.73243,-1.233,-0.93287,-1.1359,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,0.18882,-2.1137,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.0849,-1.4485,-1.441,0.62995,0.6223,-0.35726,-1.2115,-1.2676,-1.293,-1.4929,-0.73586,-1.4483,-1.4356,0.62716
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.0849,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,0.44713,-0.83586,-1.4483,-1.3756,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.6948,-2.372,-1.0003,-1.0002,0,-1.0003,-0.99098,-0.33633,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.0849,-1.4485,-1.441,0.62995,0.6223,-0.35726,-1.2115,-1.2676,-1.293,-1.5129,-1.1359,-1.3683,-1.3556,0.54716
-1.0273,-1.2457,-0.52535,-1.2289,0.18882,-1.4831,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.2391,-1.0105,0.55149,0.459,-1.3701,-1.2777,-0.35726,-1.2115,-1.0676,-1.293,-1.4529,-1.1359,0.55171,0.56445,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3056,-1.081,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,0.44713,-0.85586,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-2.5253,0.77108,-1.363,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.3017,-1.0692,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-0.067566,-1.293,0.44713,-1.1159,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-2.5253,0.77108,-0.7278,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.0849,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,0.44713,-1.1359,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.0849,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.253,-0.83287,-1.0959,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-2.5253,0.77108,-0.7278,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.2626,-1.0379,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.273,-0.93287,-1.1359,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,0.18882,-0.41246,-1.0003,-1.0002,0,-1.0003,-0.99098,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.0849,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,0.44713,-0.99586,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.0849,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.253,-0.83287,-1.0959,-1.4483,-1.4356,-1.3728
-0.73827,-1.2457,-0.52535,-1.2289,-1.8022,-2.349,-1.0003,-1.0002,0,-1.0003,-0.99098,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3017,-1.077,-1.4485,-1.441,0.62995,0.6223,-0.35726,-1.2115,-1.2676,-1.173,-1.3729,-1.1359,-1.2283,-0.89555,-0.17284
-1.0273,-1.2457,-2.5253,0.77108,-0.7278,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.29,-1.077,-1.4485,-1.441,-1.3701,-1.3777,-1.3573,-0.55153,-1.2676,0.64702,-1.4729,-1.1359,-1.3883,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3056,-1.081,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,0.44713,-0.73586,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-2.5253,0.77108,-0.7278,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.3056,-1.081,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.193,0.067131,-1.1359,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.4713,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3056,-1.081,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.293,0.44713,-0.91586,-1.4483,-1.4356,-1.3728
-1.0273,0.75427,-2.5253,-1.2289,-1.6589,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,0.68656,0.91121,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.2676,-1.253,-1.0129,-1.1359,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,0.18882,-0.41246,-1.0003,-1.0002,0,-1.0003,-1.017,-1.003,0.31969,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-0.99877,-1.4485,-1.441,-1.3701,-1.3777,-0.35726,-1.2115,-1.0876,-1.293,0.44713,-1.0359,-1.4483,-1.4356,-1.3728
-1.0273,-1.2457,-0.52535,-1.2289,-1.6948,-2.372,-1.0003,-1.0002,0,-1.0003,-0.99098,-0.33633,-1.6803,-1.0003,-1.0058,-1.0003,-1.052,-1.3095,-1.0849,-1.4485,-1.441,0.62995,0.6223,-0.35726,-1.2115,-1.2676,-1.293,-1.5129,-1.1359,-1.3683,-1.3556,0.54716
