1.3796,0.25178,1.6368,0.44835,-0.16991,0.24535,-0.44426,-1.4109
0.77563,-0.023906,-1.6383,2.7862,-1.4918,0.78001,0.11887,-2.462
2.0964,-0.86012,1.4873,1.0108,-0.80489,-0.12824,-0.10672,-1.2116
1.9158,-0.71581,0.89265,-0.10348,-1.7638,0.15805,0.78129,-2.3392
-1.9072,2.8702,0.41153,0.63314,-0.30186,-0.28372,0.17411,-2.0178
-2.069,2.9439,-0.2847,0.47237,-1.2621,-0.76,-0.2569,-2.3502
2.1336,-0.89538,0.77692,0.4175,-1.5528,-0.46003,-0.30835,-2.0721
0.56415,0.060015,-1.5801,2.8036,-1.6998,0.7884,0.044833,-2.7226
0.6831,-0.42489,-2.2768,1.3493,-1.9292,-0.76346,-0.94798,-1.6893
1.4362,-0.60526,0.55742,0.34871,-1.9819,-1.4273,1.3042,-2.2443
-1.5428,2.5694,0.011266,0.18725,-0.89924,-0.28951,0.13152,-2.4838
2.1974,-0.56149,-2.5301,0.89346,-0.58866,-0.14408,-0.67289,-0.36609
2.0388,-0.7669,0.91552,-0.17708,-1.5863,0.15143,0.72871,-2.3686
2.1819,-0.87264,1.4414,0.83263,-0.77933,-0.10066,0.038793,-1.3976
2.6748,-0.50423,-3.3895,-0.72498,-0.60992,-0.60396,-0.032048,-1.7332
2.2262,-0.5689,1.1281,0.48234,-0.38665,-0.73106,-0.32805,-1.4334
1.684,-0.035462,-3.2988,-0.43281,-1.641,-0.62525,0.55869,-2.1129
-0.58654,-0.11313,-1.7121,2.824,-1.4412,0.35302,1.2878,-2.2597
2.089,-0.79573,0.98314,-0.016781,-1.4963,0.11366,0.65438,-2.2316
2.0884,-0.75368,0.82799,-0.29733,-1.6822,0.19569,0.85613,-2.4538
1.4806,-0.53338,-3.0051,0.13306,-1.0607,-0.69092,0.75592,-1.3678
2.0884,-0.81443,1.0494,0.12203,-1.4029,0.070091,0.55809,-2.1039
2.4395,-0.42613,-3.222,-0.5846,-1.0244,-0.0060541,0.19566,-1.7426
2.0985,-0.84349,1.2114,0.45208,-1.1995,-0.0030763,0.29919,-1.7711
-2.5147,-2.4265,0.028046,0.28869,-0.2608,0.20424,1.0179,-1.5158
2.1227,-0.4132,1.1159,0.45404,-0.37954,-0.7011,-0.32101,-1.4435
2.1261,-0.80939,0.94162,-0.023198,-1.4006,-0.012876,0.5821,-2.2073
-3.0281,-2.2427,-0.76827,0.21824,-1.5361,-0.37441,0.52894,-1.8622
-1.5126,2.9131,-0.094387,-0.35506,-0.71579,-0.22238,0.48341,-3.1714
2.0427,-0.79095,1.3769,0.79423,-0.96325,-0.065625,0.071406,-1.43
1.8686,-0.67975,0.98165,0.082897,-1.5048,-0.32575,1.1595,-2.1648
0.33667,-0.72933,-2.2966,1.225,-1.8231,-0.6493,-0.93142,-1.6541
2.0795,-0.76479,0.97939,-0.039748,-1.5219,0.10887,0.64432,-2.2603
0.66567,0.035518,-1.614,2.7984,-1.5703,0.74626,0.13447,-2.5626
2.0927,-0.85964,1.4825,1.014,-0.78037,-0.12711,-0.085524,-1.2011
2.0575,-0.91096,1.4563,1.0055,-0.93453,-0.11695,-0.080846,-1.2246
2.0575,-0.91096,1.4563,1.0055,-0.93453,-0.11695,-0.080846,-1.2246
2.1283,-0.73959,1.3413,0.80926,-0.63157,-0.34776,-0.17017,-1.2852
0.68115,-0.42511,-2.2723,1.3335,-1.9242,-0.78171,-0.95216,-1.6731
0.9233,-0.12287,-2.6252,1.0656,-1.2308,-1.2041,-0.56388,-1.3771
-2.503,-1.6374,-0.50513,0.26149,-1.1321,-0.27088,0.369,-1.8025
-1.6917,2.8772,0.0073157,0.05076,-0.71522,-0.29285,0.12789,-2.7858
1.9554,-0.47241,-3.0311,0.54977,-0.7678,-0.68424,-0.27345,-0.62708
2.1781,-0.65295,1.2056,0.57878,-0.56878,-0.5134,-0.19818,-1.4397
2.0732,-0.68481,0.67083,-0.42556,-1.7052,0.058465,0.92766,-2.4451
-0.066815,0.047497,-1.7736,2.8152,-1.7128,0.14135,0.96692,-2.4916
-1.6797,-2.2337,-0.84922,-0.74882,-1.3899,0.82309,-0.40993,-2.8355
2.2089,-0.525,1.1284,0.48088,-0.35942,-0.72664,-0.33343,-1.4327
