2.2565,-0.56751,-0.45131,-0.89312,-2.5656,0.50556,0.62172,-1.7656
-0.23939,2.2085,-0.51068,-1.1506,-0.56261,0.68208,-0.66503,-3.2681
1.2005,-0.72672,0.61319,0.91285,-3.2719,-0.80776,-1.3889,-1.8591
0.96279,-0.53202,0.28158,0.24214,-3.9005,-0.62909,-0.86026,-2.615
1.575,-0.46804,0.023067,-0.36804,-2.91,-0.12382,0.52316,-2.5513
1.2951,-0.62656,0.29013,0.66063,-2.6467,-0.10814,-0.41369,-1.2335
1.0176,-0.65299,0.48277,0.7497,-3.5952,-0.75004,-1.2579,-2.0597
-0.16867,2.6256,-0.30341,-0.95692,-0.46439,0.4688,-0.7924,-3.4526
-0.15483,2.6666,-0.16428,-0.72544,-0.31566,0.37884,-0.95586,-3.3114
0.84314,-0.58126,0.33259,0.52547,-3.9357,-0.67305,-1.0756,-2.3156
1.8515,-0.57099,0.158,-0.45834,-2.5123,-0.25278,0.14074,-2.8166
1.1755,-0.71396,0.60539,0.91136,-3.2998,-0.80397,-1.386,-1.8642
0.94583,-0.66433,0.51171,0.88543,-3.6031,-0.76682,-1.353,-1.9132
-0.18072,2.587,-0.25739,-0.89158,-0.41978,0.43779,-0.84129,-3.4296
-0.2204,2.3256,-0.45779,-1.1058,-0.54121,0.62384,-0.69376,-3.3284
2.2262,-0.5689,1.1281,0.48234,-0.38665,-0.73106,-0.32805,-1.4334
2.4523,-0.58076,-0.8665,-1.3292,-2.3238,-0.10531,0.43845,-1.9065
2.1567,-0.54315,-0.49242,-0.90604,-2.7287,0.53756,0.65159,-1.7852
2.1563,-0.54176,-0.49745,-0.9168,-2.7359,0.53982,0.6592,-1.7962
1.4354,-0.18161,-0.30641,-0.47385,-3.3099,0.18269,0.93993,-2.0339
0.67049,-0.57226,0.32331,0.81301,-3.268,-0.41048,-0.59632,-1.8127
1.2027,0.046087,0.16022,-0.32896,-2.4036,-1.2635,1.3975,-2.6776
0.76543,-0.68584,0.45787,0.85095,-3.7505,-0.72925,-1.3383,-1.9383
1.4541,-0.33312,-0.0427,-0.36832,-3.0146,0.066953,0.74012,-2.2678
1.274,-0.61396,0.25546,0.53692,-2.7272,-0.11405,-0.32819,-1.4341
1.5129,-0.4118,-0.012614,-0.36426,-2.9979,-0.084485,0.59792,-2.4859
0.63349,-1.3297,-0.03577,-0.55549,-2.1683,-0.85477,1.101,-2.7017
1.8496,-0.44932,-0.25825,-0.62945,-2.7957,0.28568,0.67265,-2.0011
0.97086,-0.63167,0.43748,0.67606,-3.6965,-0.72904,-1.2009,-2.1482
2.0179,-0.50319,-0.3369,-0.71598,-2.6968,0.38428,0.62903,-1.8606
0.43961,-0.75168,0.35147,0.75603,-3.5956,-0.51845,-0.99695,-1.8943
-0.85298,-1.9796,-1.7074,-1.8947,-0.8557,1.5427,-0.041705,-2.0635
0.97633,-0.66557,0.52215,0.89014,-3.5717,-0.77254,-1.3563,-1.908
2.0537,-0.51482,-0.35108,-0.7294,-2.6703,0.40159,0.61622,-1.8272
0.5566,-0.41366,-1.8898,2.7497,-2.2497,0.46697,-0.3221,-2.865
1.057,-0.67192,0.5247,0.82003,-3.5048,-0.76942,-1.3117,-1.9767
1.4774,-0.25458,-0.6209,-0.70066,-3.4671,0.58622,0.80387,-1.6516
0.68367,-0.57662,0.33214,0.8092,-3.2812,-0.42115,-0.6045,-1.822
0.52186,-0.11528,0.3702,0.78754,-3.1707,-0.38432,-0.57773,-1.8746
2.0575,-0.91096,1.4563,1.0055,-0.93453,-0.11695,-0.080846,-1.2246
1.1434,-0.54396,0.1751,-0.13156,-3.1527,-0.19221,0.19745,-2.7316
2.1964,-0.5441,-0.51972,-0.95418,-2.6796,0.51948,0.65581,-1.8091
1.2139,-0.72449,0.62141,0.91581,-3.248,-0.81013,-1.392,-1.8555
2.1563,-0.54176,-0.49745,-0.9168,-2.7359,0.53982,0.6592,-1.7962
2.1561,-0.54246,-0.49523,-0.91064,-2.7316,0.53729,0.65523,-1.7897
1.2397,-0.28517,-0.094961,-0.30719,-3.3663,-0.036544,0.63962,-2.3952
0.65603,-0.67361,0.39063,0.80774,-3.594,-0.54614,-1.0917,-1.8605
0.65661,-0.57036,0.31057,0.8124,-3.305,-0.42473,-0.61553,-1.8252
2.1563,-0.54176,-0.49745,-0.9168,-2.7359,0.53982,0.6592,-1.7962
2.3239,-0.59521,-0.36726,-0.81621,-2.4356,0.49115,0.58139,-1.7123
0.21177,-1.8322,-1.5934,-1.2534,-1.3226,0.81694,0.10965,-2.3057
1.6233,-0.35487,-1.5095,-0.67287,-2.1181,0.74454,0.41507,-2.1297
2.1558,-0.54316,-0.49301,-0.90448,-2.7274,0.53477,0.65127,-1.7831
0.58396,-0.93606,0.39449,0.71247,-2.8755,-0.34121,-0.64301,-1.751
2.2658,-0.57119,-0.44047,-0.88339,-2.5478,0.50344,0.61636,-1.7587
