2.1232,-0.38895,-2.4862,1.045,-1.4338,1.5884,1.1744,-2.7254
-0.60783,0.76397,-1.1063,0.37434,-1.8919,-2.1226,1.1384,-2.5358
1.2949,-0.59545,-1.3386,2.8458,-1.028,0.59941,-0.090546,-2.5561
-2.8013,-2.2674,-0.7275,0.10747,-1.4617,0.14925,-0.17515,-1.9817
1.5504,-0.65653,0.97066,0.30249,-1.8251,-0.20219,0.92721,-2.0043
0.66864,1.097,0.58388,0.25678,0.4322,0.58076,-0.42045,-2.1528
0.64116,-0.55549,0.28036,0.81014,-3.3323,-0.43933,-0.62282,-1.8316
-0.46611,3.3909,-0.98291,-1.3253,-1.1554,0.8536,0.067519,-2.827
-1.9072,2.8702,0.41153,0.63314,-0.30186,-0.28372,0.17411,-2.0178
1.1973,-0.2672,0.54064,0.54424,-2.4894,-0.31627,-0.084543,-1.9045
2.7081,-0.56491,-2.7142,0.96979,-0.53675,0.64733,0.51174,-2.6592
0.35895,0.21242,-0.59361,0.0049927,-1.4559,0.55778,-0.16007,-2.2475
-1.7988,2.9018,-0.73407,0.11293,-1.4646,0.47362,1.3152,-0.58605
-0.79917,0.97358,0.67337,1.1412,-2.5552,-1.6612,1.9338,-1.2045
-0.057344,-0.18064,-1.7525,2.804,-1.2551,0.47683,1.0516,-2.0333
-2.2457,-1.4511,-0.94726,-0.97881,-1.2591,0.67541,1.9822,-1.9559
-1.7649,-1.6521,-0.9646,-1.2422,-1.2604,1.7996,0.65888,-2.0337
-2.069,2.9439,-0.2847,0.47237,-1.2621,-0.76,-0.2569,-2.3502
1.0553,-0.0031179,-1.723,2.6976,-1.3279,1.0921,0.47073,-1.9559
0.19177,-0.45331,-2.194,2.1361,-2.1756,-0.32018,1.0596,-3.7365
-2.0286,-1.2451,-0.71808,-0.71416,-1.2158,0.18885,1.9387,-2.3677
0.41956,-0.3344,-2.4912,1.0927,-1.8061,-1.6608,0.45184,-1.8759
1.4362,-0.60526,0.55742,0.34871,-1.9819,-1.4273,1.3042,-2.2443
-1.1305,3.5139,-0.61447,-0.13918,-1.3735,1.619,-0.34578,-0.75689
0.28312,-0.16832,-2.0411,2.4366,-2.2605,-0.50493,1.473,-3.26
-1.5428,2.5694,0.011266,0.18725,-0.89924,-0.28951,0.13152,-2.4838
1.1035,-0.40625,-2.4521,0.49886,-1.8594,-0.60153,-0.32001,-2.4631
0.80738,-0.44062,-2.0078,2.6739,-2.0918,0.51982,-0.36829,-2.6561
-0.14909,-0.20534,-0.72086,0.93869,-2.5294,-1.1717,0.83424,-2.3211
-0.20621,2.8228,0.073686,-0.78113,-0.43848,1.1479,0.50431,-2.653
0.76277,-0.27971,0.58783,0.6039,-2.0489,-1.7085,1.3885,-2.0682
-2.5503,-1.689,-1.5004,-0.60163,-1.9058,1.8584,-0.078087,-0.57028
0.29609,-0.37206,-0.69783,0.81753,-2.5065,-0.1491,-0.5934,-2.3297
-2.4117,-1.6997,-1.1149,-0.55893,-1.4472,2.106,0.2997,-0.44204
0.50346,0.1301,-2.9227,1.5807,-2.6147,0.46271,2.4107,-2.4441
0.20804,-0.30295,-1.7395,2.5739,-1.8372,-0.3056,1.6375,-3.0469
-0.8611,2.2951,-0.31649,-0.095171,-1.4308,0.28775,-1.2459,-2.8499
1.6189,-0.45053,-2.0577,2.5176,-0.92832,1.037,0.38591,-1.235
1.2178,-0.57985,0.24484,0.62336,-2.6486,-0.35285,-0.020236,-1.2594
1.7216,-0.40241,-0.21562,-0.31353,-2.3503,-0.6951,1.823,-1.4695
0.017611,0.011565,-0.34224,0.1592,-1.7785,0.49986,-0.16063,-2.6225
2.3929,-0.44317,-3.096,-0.42347,-1.0583,0.032448,0.16804,-1.6619
0.62926,-0.25219,-2.1865,2.5718,-2.4098,0.84175,-0.079627,-2.3275
1.684,-0.035462,-3.2988,-0.43281,-1.641,-0.62525,0.55869,-2.1129
1.9274,-0.53586,-1.8186,2.4464,-0.75742,1.209,0.1983,-1.5657
2.1967,-0.38195,-3.2726,-0.54238,-1.4256,0.065147,0.22535,-1.7689
-0.58654,-0.11313,-1.7121,2.824,-1.4412,0.35302,1.2878,-2.2597
1.0624,-0.5088,0.074527,-0.087932,-3.316,-0.2817,0.097832,-2.7247
0.46337,-0.0052895,0.33723,0.78359,-3.1812,-0.40116,-0.6126,-1.9012
0.7217,0.04914,-2.179,2.435,-2.1849,1.3621,0.5767,-1.7219
1.4354,-0.18161,-0.30641,-0.47385,-3.3099,0.18269,0.93993,-2.0339
2.4631,-0.46545,-3.0411,-0.3835,-0.93502,0.013588,0.1384,-1.6305
1.2027,0.046087,0.16022,-0.32896,-2.4036,-1.2635,1.3975,-2.6776
1.4806,-0.53338,-3.0051,0.13306,-1.0607,-0.69092,0.75592,-1.3678
0.79982,-0.42516,-1.8671,2.6135,-2.0012,0.61716,-0.13085,-2.762
1.4541,-0.33312,-0.0427,-0.36832,-3.0146,0.066953,0.74012,-2.2678
0.52367,0.20206,-1.6535,2.7494,-1.8585,0.88571,0.56271,-2.5457
0.2615,-0.54453,-2.7572,0.20334,-1.6588,-1.1674,1.6579,-1.8937
1.2028,-0.3982,-1.8661,1.8032,-1.7913,0.92223,0.71408,-3.5079
0.32274,0.019885,-2.6065,2.1277,-2.5402,0.20877,1.8129,-2.3482
0.63012,1.1298,0.82901,0.68455,0.75947,0.50384,-0.84132,-1.6981
