1.6032,-0.61349,-1.8337,2.5297,-1.0518,0.12966,-0.23224,-2.5565,-1.0416,-1.0846,-1.2999,0.19321,-1.77,-0.44031,-1.1013,-0.55658
1.1191,-0.41297,-2.1014,2.5664,-1.5086,0.74722,0.52158,-1.495,-0.25135,-2.2815,-1.4278,0.40563,-1.2421,-1.0164,-1.397,-0.38762
2.1165,-0.79706,0.060332,-0.47178,-2.1266,-1.103,-0.43171,-2.7201,0.54455,-1.3828,-0.41624,0.26877,-1.8631,-0.9325,-0.81746,-0.92901
0.35153,-1.0534,-0.68668,-0.61007,-0.43939,-0.30894,-0.90257,-2.7,0.55902,-0.83789,-0.3125,1.0721,-1.6212,-0.89057,-1.444,-0.99756
-0.98561,3.2007,-0.64458,-0.57322,-1.6322,0.25966,-0.59832,-3.0934,0.035475,0.28729,-1.8921,0.18644,-1.141,-2.1201,-0.77616,0.42772
-1.9316,3.3355,-0.6865,0.24299,-1.2555,-0.098065,0.58931,-0.89294,-0.54106,-2.247,-1.2724,0.20278,-1.0519,-1.0926,-1.394,-0.60772
-1.8936,-1.7957,-1.135,-1.2111,-1.4482,1.9268,0.67687,-1.664,0.047212,-0.036148,-1.4539,0.65687,-1.3569,-0.8395,-1.6013,-0.87113
-2.1439,2.8874,-0.13699,0.61408,-1.0736,-0.89619,-0.9052,-2.2967,-0.56096,-2.217,-1.6449,-0.12548,-1.3625,-1.2495,-1.3035,-0.61286
0.28088,0.36995,-1.527,2.9155,-1.9742,0.70464,0.44547,-2.4134,0.96737,-0.23136,-1.8169,-0.76417,-1.1417,-1.6653,-0.80753,-1.3618
1.9444,-0.80109,-1.3161,2.8373,-0.40488,-0.079254,-0.77228,-2.5411,-0.072619,-1.2266,-0.83425,0.88146,-1.2232,-1.493,-1.0799,-0.75199
-2.0382,-2.5514,0.097033,0.18493,-0.3566,0.76521,-0.045393,-1.5522,0.54697,-1.0412,-1.9927,0.84572,-1.4152,-0.93413,-0.81432,-1.0143
1.3283,-0.48939,-0.76555,0.42955,-1.8329,0.18982,-0.43332,-1.8059,-0.6786,-1.3471,-1.5602,0.8438,-1.6072,-1.4837,-1.5769,-1.0094
0.96569,-0.49203,-1.9221,2.5308,-1.9471,0.23325,-0.39386,-2.8679,0.64387,-1.4333,-1.6438,0.46846,-1.7396,-1.0281,-1.1984,-0.58352
1.8856,-0.80294,-1.2331,3.0578,-0.42628,0.053957,-0.82098,-2.4381,-0.61198,-1.0579,-1.1652,0.82067,-1.3644,-1.3269,-1.0923,-0.71535
-2.3691,3.0354,0.022628,0.87244,-1.1594,-1.2426,1.0131,-1.6459,-0.012047,-0.92716,-1.5519,0.79305,-1.2929,-1.181,-1.0085,-0.79067
0.10639,-0.17728,-2.6212,2.6477,-2.6034,-0.044094,1.1205,-1.7074,-0.20174,-2.5243,-1.3605,0.83437,-1.1887,-1.349,-1.5445,-0.4634
-2.1304,-1.3656,-0.75222,-0.68331,-1.3417,-0.0011438,1.8806,-2.317,-0.14628,-0.55156,-1.642,1.6071,-1.1767,-1.0005,-1.5865,-1.2616
0.86022,-0.40869,0.047171,0.54303,-3.1574,-1.0002,-0.50792,-1.6534,1.7501,-0.75723,-0.63869,-0.048222,-2.0675,-1.1827,-1.1528,-0.55174
0.17744,0.1043,-2.1863,2.7915,-2.2714,-0.045602,1.8149,-1.5676,0.29022,-1.9399,-1.5973,1.062,-1.1781,-1.1657,-1.2214,-0.87702
1.0754,-0.52134,0.044072,0.15352,-2.5816,-2.2064,0.68391,-2.2408,0.85944,-1.6277,-0.47031,1.1601,-1.7476,-1.0665,-1.2471,-0.97071
1.1743,-0.50193,-2.1384,2.038,-1.8154,-0.055531,-0.26372,-3.3152,1.1887,-1.3879,-1.244,0.34071,-1.804,-0.82591,-1.487,-0.56785
0.86228,-0.70495,0.53397,0.99396,-3.565,-0.70813,-1.3784,-1.8032,0.18129,-1.1762,-1.8773,0.63073,-0.23198,-0.44776,-1.1387,-0.66072
2.4858,-0.61244,-0.80479,-1.2306,-2.4722,-0.26961,0.113,-1.974,0.043735,-1.9515,-0.054166,0.24734,-1.6482,-0.77904,-1.0118,-0.64908
0.60484,2.223,0.55216,-0.50713,0.70533,0.47178,-0.44416,-2.8683,-0.59656,-1.3087,-1.9369,0.5159,-1.1125,-1.0874,-0.96228,-0.89592
-1.8191,-0.74783,-1.0593,-0.14123,-1.761,1.7958,0.4085,-0.54814,0.35942,-0.19352,-1.0937,-0.5378,-0.74186,-1.7234,-1.0511,-1.7239
0.49756,0.25234,-1.7771,2.7682,-2.1076,0.90638,0.42238,-2.1518,0.80049,-0.77127,-1.8144,-0.45722,-1.2567,-1.4362,-0.96946,-1.1275
