-1.0318,-1.1828,-0.61845,-1.1988,-0.66215,-2.5189,-1.0265,-1.0009,-1.0087,0,-1.1199,-1.0058,-1.9151,-1.0007,-1.0092,-1.0008,-1.138,-0.54385,-1.0682,-0.010347,-0.34566,-0.65406,-2.4808,-0.37015,-1.2275,-0.20358,-1.705,-0.68465,-0.21522,-1.1315,-0.41581,-0.34361,-0.31098
-1.0319,-1.1828,-0.61845,-1.1988,-1.7175,-0.52043,-1.0265,-1.0009,-1.0087,0,-1.1199,-1.0058,0.084857,-1.0007,-1.0092,-1.0008,-1.138,-0.79825,-1.0722,-1.3503,-1.3457,-1.3141,-2.4808,-1.1301,-1.2275,-0.23508,-1.7129,-1.2046,-1.6352,-1.1315,-1.3558,-1.3436,-1.311
-1.0319,-1.1828,-0.61845,-1.1988,0.2544,-2.2217,-1.0265,-1.0009,-1.0087,0,-1.1199,-1.0058,-1.9151,-1.0007,-1.0092,-1.0008,-1.138,-1.2444,-1.0722,-1.3503,-1.3457,0.68594,-0.5008,-1.1701,-1.2275,-1.9044,0.28713,-1.2446,-1.5752,-0.93149,-1.3558,-1.3436,0.64902
-1.0319,-1.1828,-0.61845,-1.1988,-1.4056,-1.591,-1.0265,-1.0009,-1.0087,0,-1.1199,-1.0058,-1.9151,-1.0007,-1.0092,-1.0008,-1.138,-1.127,-1.033,0.64965,0.65434,-1.3141,-1.8008,-1.0501,-1.2275,-1.9516,-1.2719,-1.0646,-1.5152,-1.0515,0.52419,-0.96361,-1.311
-1.0319,-1.1828,-0.61845,-1.1988,0.2544,-0.52043,-1.0264,-1.0008,-1.0087,0,-1.1199,-1.0058,0.084857,-1.0007,-1.0092,-1.0008,-1.138,-1.0761,-0.89603,-1.3103,-1.3057,-1.3141,-0.5008,-1.1701,-1.0875,-0.20358,0.28713,-1.2446,-1.6352,-1.1315,-1.3558,-1.3436,-1.311
-1.0319,-1.1828,-0.61845,-1.1988,-1.4056,-1.591,-1.0265,-1.0009,-1.0087,0,-1.1199,-1.0058,-1.9151,-1.0007,-1.0092,-1.0008,-1.138,-1.2131,-1.0643,0.64965,0.65434,-1.3141,-1.8408,-0.29015,-1.2275,-0.20358,-1.327,-1.1646,-1.6152,-1.1315,0.64419,0.65639,-1.311
-1.0319,-1.1828,-0.61845,-1.1988,-1.7418,-1.591,-1.0265,-1.0009,-1.0087,0,-1.1199,-1.0058,-1.9151,-1.0007,-1.0092,-1.0008,-1.138,-0.93524,-1.0682,0.22965,0.65434,-0.89406,-2.4408,-0.41015,-1.2275,-0.20358,-1.705,-1.0046,-1.0152,-1.1315,-0.85581,0.65639,-1.311
-1.0319,-1.1828,-0.61845,-1.1988,0.2544,-0.52043,-1.0053,-1.0008,-1.0087,0,-0.98659,-1.0058,0.084857,-0.99032,-1.0092,-1.0008,-1.138,-1.2288,-1.0487,-1.3503,-1.3457,-1.3141,-0.5008,-1.1701,-0.36755,-1.0067,-0.51602,-1.2446,-1.6152,-1.1315,-1.3558,-1.3436,-1.191
-1.0319,-1.1828,-0.61845,-1.1988,0.2544,-2.2217,-1.0265,-1.0009,-1.0087,0,-1.1199,-1.0058,-1.9151,-1.0007,-1.0092,-1.0008,-1.138,-1.2444,-1.0722,-1.3503,-1.3457,0.68594,-0.5008,-1.1701,-1.2275,-1.5343,0.25563,-1.2446,-1.6152,-0.97149,-1.3558,-1.3436,0.24902
-1.0319,-1.1828,-0.61845,-1.1988,-1.4056,-0.52043,-1.0265,-1.0009,-1.0087,0,-1.1199,-1.0058,0.084857,-1.0007,-1.0092,-1.0008,-1.138,-0.66126,-1.0722,0.62965,-1.3457,-1.3141,-2.4808,-1.0301,-1.2275,-0.20358,-1.7129,-1.1246,-1.6352,-1.1315,0.64419,-1.3436,-1.311
