-1.0009,-1.246,-0.52116,-1.2328,-1.681,-0.4198,-1.0004,-1.0001,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-0.97821,-1.0046,-1.0008,-0.97736,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-0.32276,-1.7136,-1.9779,-1.2494,-1.5566,-1.1371,-1.4458,-1.4338,-1.341,-1.3664
-1.0328,-1.246,-0.52116,-1.2328,-1.681,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-1.0005,0.99541,-1.0008,-0.99389,-0.88338,-0.00050977,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-1.7873,-1.7215,-1.9379,-1.1694,-1.5366,-1.1371,-1.4458,-1.4338,-1.341,-1.3664
-1.0311,-1.246,-0.52116,-1.2328,-1.681,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-1.0005,0.99541,-1.0008,-0.98728,-0.9422,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-0.32276,-1.7057,-1.9579,-1.2494,-1.5566,-1.1371,-1.4458,-0.9338,0.11896,-0.8664
-1.0339,-1.246,-0.52116,-1.2328,-1.4575,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,-1.6795,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.2452,-1.0253,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-0.32276,-1.564,-1.8179,-1.2694,-1.3766,-1.1371,-1.4458,-1.4338,-1.341,-1.3664
-0.1554,-1.246,-0.52116,-1.2328,-1.681,-0.4198,-1.0004,-0.9981,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,0.044095,-1.0046,-0.00084962,-0.081492,-0.9422,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-0.32276,-1.3435,-1.5979,-1.2494,-1.5566,-1.1371,-0.72581,-0.5138,-1.341,-1.3664
-1.0339,-1.246,-0.52116,-1.2328,-1.7503,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-2.3228,-1.6821,0.0021054,-1.2894,0.44337,-0.5571,-1.4458,-1.4338,-1.341,-1.3664
-1.0252,-1.246,-0.52116,-1.2328,-1.681,-0.4198,-1.0004,-1,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-0.99308,-1.0046,-1.0008,-0.99389,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-0.53536,-1.7215,-1.9779,-1.2294,-1.5566,-1.1371,-1.4458,-1.4338,-1.341,-1.3664
-1.0339,-1.246,-0.52116,-1.2328,-1.4575,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3001,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-1.365,0.8002,-1.2698,-2.3228,-1.7136,0.0021054,-1.2894,0.44337,0.2029,-1.4458,-1.4338,-1.341,-1.3664
-0.49352,-1.246,-0.52116,-1.2328,-1.681,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-2.0944,-1.6821,-1.5379,-1.0294,-1.4966,-1.1371,-1.4458,-1.4338,-1.341,-1.3664
-1.0339,-1.246,-0.52116,-1.2328,-1.4575,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-2.3228,-1.4616,0.0021054,-1.2894,0.44337,-1.0171,-1.4458,-1.4338,-1.341,-1.3664
-1.0339,-1.246,-0.52116,-1.2328,-1.4575,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-2.3228,-1.0994,0.0021054,-1.2894,0.44337,-1.0971,-1.4458,-1.4338,-1.341,-1.3664
-1.0269,-1.246,-0.52116,-1.2328,-1.681,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-0.9922,-1.002,0.32048,-0.98936,-1.0046,-1.0008,-0.99719,-0.9422,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-2.3228,-1.7293,0.0021054,-1.2894,0.44337,-1.1371,-1.4458,-1.4338,-1.341,-1.3664
-1.0339,-1.246,-0.52116,-1.2328,-1.7503,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3001,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-1.365,0.8002,-1.2698,-2.307,-1.627,0.0021054,-1.2894,-0.89663,-0.7171,-1.4458,-1.4338,-1.341,-1.3664
-1.0339,-1.246,-0.52116,-1.2328,-1.4575,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-2.3149,-1.0679,0.0021054,-1.2894,0.44337,-1.0971,-1.4458,-1.4338,-1.341,-1.3664
-1.0339,-1.246,-0.52116,-1.2328,-1.4575,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-1.0005,-1.0046,-1.0008,-0.98067,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-2.3228,-1.0443,0.0021054,-1.2894,0.44337,-1.0971,-1.4458,-1.4138,-1.341,-1.3664
-1.0217,-1.246,-0.52116,-1.2328,-1.681,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-0.98193,0.99541,-1.0008,-0.97405,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-0.32276,-1.7293,-1.9979,-1.2694,-1.5566,-1.1371,-1.4458,-1.4338,-1.341,-1.3664
-1.0337,-1.246,-0.52116,-1.2328,-1.7938,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-0.32276,-1.7293,-1.9979,-1.2094,-1.5566,-1.1371,-1.4458,-1.4338,-1.321,-1.3664
-1.0339,-1.246,-0.52116,-1.2328,-1.4575,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-0.99308,-1.0046,-1.0008,-0.99389,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-2.3228,-1.4144,0.0021054,-1.2894,0.44337,-0.9371,-1.4458,-1.4338,-1.341,-1.3664
-1.0009,-1.246,-0.52116,-1.2328,-1.681,-0.4198,-1.0004,-1.0001,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-0.97821,-1.0046,-1.0008,-0.97736,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-0.32276,-1.7136,-1.9779,-1.2494,-1.5566,-1.1371,-1.4458,-1.4338,-1.341,-1.3664
-1.0339,-1.246,-2.5212,0.7672,-1.5815,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,-1.6795,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-0.32276,-1.7293,-1.9979,-1.2494,-1.5566,-1.1371,-1.4458,-1.4338,-1.341,-1.3664
-1.0339,-1.246,-0.52116,-1.2328,-1.71,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,-1.6795,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-2.3228,-1.6112,0.0021054,-1.2894,0.44337,-0.8971,-1.4458,-1.4338,-1.341,-1.3664
-1.0339,-1.246,-2.5212,0.7672,-0.71414,-0.4198,-1.0004,-1.0002,-1.0003,-0.34647,0,-1.0182,-1.002,-1.6795,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-0.72433,-1.7293,-1.9979,-1.1894,-1.5566,-1.1371,-1.4058,-1.4338,-1.341,-1.3664
-0.5619,-1.246,-0.52116,-1.2328,-1.7107,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-0.8883,-1.002,0.32048,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,0.94715,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-0.32276,-1.69,-1.9579,-1.2494,-1.5566,-1.1371,-1.0458,-1.4338,-1.341,-1.3664
-1.0337,-1.246,-0.52116,-1.2328,-1.7944,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,-1.6795,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-0.32276,-1.7293,-1.9979,-1.2494,-1.5566,-1.1371,-1.4458,-1.4338,-1.341,-1.3664
-1.0317,-1.246,-0.52116,-1.2328,-1.681,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-0.94025,-1.002,0.32048,-0.99308,0.99541,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-2.2519,-1.6585,0.0021054,-1.2894,-1.3566,-1.1371,-1.4458,-1.4338,-1.141,-1.1664
-1.0339,-1.246,-0.52116,-1.2328,-1.4351,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-0.32276,-1.7136,-1.9779,-1.2694,-1.5566,-1.1371,-1.4458,-1.4338,-1.301,-1.3664
-1.03,-1.246,-0.52116,-1.2328,-1.681,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,-1.6795,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-2.3228,-1.7293,0.0021054,-1.2894,0.44337,-1.1371,-1.4458,-1.4338,-1.341,-1.3664
-1.0339,-1.246,-0.52116,-1.2328,-1.4575,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.2962,-1.0763,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-2.307,-1.0837,0.0021054,-1.2894,0.44337,-1.0971,-1.4458,-1.4338,-1.341,-1.3664
-1.0339,-1.246,-2.5212,0.7672,-0.71414,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,-1.6795,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-2.3228,-1.7293,0.0021054,-1.2894,0.44337,-1.1371,-1.4458,-1.4338,-1.341,-1.3664
-1.0339,-1.246,-0.52116,-1.2328,-1.4575,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-1.0005,-1.0046,-1.0008,-1.0005,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-2.307,-1.4144,0.0021054,-1.2894,0.44337,-1.0371,-1.4458,-1.4338,-1.341,-1.3664
-1.0279,-1.246,-0.52116,-1.2328,-1.681,-0.4198,-1.0004,-1,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-0.9968,0.99541,-1.0008,-0.99058,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3041,-1.0841,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-2.3228,-1.7136,0.0021054,-1.2894,0.44337,0.8629,-1.4458,-1.4338,-1.341,-1.3664
-1.0339,-1.246,-0.52116,-1.2328,-1.4575,-0.4198,-1.0004,-1.0002,-1.0003,-1.0131,0,-1.0182,-1.002,0.32048,-1.0005,-1.0046,-1.0008,-0.99389,-1.001,-1.0005,-1.001,0,0,-1.0528,-1.3001,-1.0802,-1.4451,-1.438,-1.3637,-1.3706,-0.36504,-1.1998,-1.2698,-0.32276,-1.7215,-1.9779,-1.2494,-1.5366,-1.1371,-1.4458,-1.4338,-1.341,-1.3664
