12840223;9;204
9087663;5;253
7191523;6;84
5621968;2;91
9873120;7;71
13276563;5;189
1652948;7;119
2903969;3;59
14796857;1;91
935998;2;220
5457841;4;103
9555759;4;229
6253146;1;186
2823823;5;148
13883504;4;152
13026899;8;45
7814560;9;115
6321200;2;99
16473335;8;5
14378312;6;101
1549372;4;53
3447759;4;183
7879143;8;55
10335824;3;137
13266644;1;14
15581569;3;217
13394518;4;113
1792250;0;51
5134217;1;214
14859110;1;237
15831179;2;246
163272;9;168
12770237;4;137
3928493;6;61
7960446;5;157
7540843;6;237
2187117;4;17
7289847;2;65
6704040;9;154
16078895;4;207
12956484;6;27
15885088;0;10
12266317;1;250
7696721;5;212
8384200;3;60
16737164;9;250
12382222;7;99
7254949;9;136
9542935;9;95
11692669;7;149
16201359;3;97
8284510;6;63
16129366;1;176
11846184;6;211
3447759;5;184
10142277;5;123
9628652;3;230
9447892;0;57
8283903;4;221
6571257;8;167
528816;9;77
4901265;7;187
14221899;2;84
11246871;6;220
5149739;6;215
5618759;1;157
4349770;4;250
14973949;5;155
5953338;9;247
3854804;8;92
4349770;6;20
2551525;7;234
3161066;5;105
12145531;0;87
9405942;0;83
4911526;7;123
6197009;2;249
8718331;9;101
252878;9;30
13188237;1;142
14960429;5;207
6797066;9;112
6664276;6;213
8442509;2;131
7960446;0;128
13891525;1;170
14567958;5;98
5303642;7;180
14221899;8;160
12956484;3;118
15826232;6;226
2749126;9;24
15621487;5;30
15506065;6;64
9129618;0;66
1821068;2;37
3928493;5;126
9745170;0;27
14436148;5;229
11046189;5;72
8831752;3;73
16078895;5;98
8994454;1;188
528816;4;142
10882729;1;129
9617702;4;130
9388596;9;38
4226535;0;47
14778334;5;39
10060987;6;150
6393205;1;67
8424334;4;157
9844200;0;100
14436148;7;169
5897036;1;184
13276563;3;58
10322;6;141
3569396;5;245
5602847;9;238
14646043;7;159
8628863;1;184
12183809;0;235
4951493;4;7
11113593;7;252
16083049;4;121
530206;7;60
13832126;9;231
7612001;0;228
4063222;2;17
3553648;3;35
12809837;4;169
8079460;9;75
2366930;1;53
16075534;1;25
5661735;8;133
660429;3;205
1765505;3;191
12740406;8;163
11661671;0;243
1359197;1;49
10578656;0;60
4951493;1;52
6555295;7;51
7807636;0;211
7904460;1;54
15217711;6;177
3412373;1;98
2717101;8;108
10708640;3;65
12933539;6;107
12802718;3;59
10290917;9;205
10151915;8;58
4126561;6;178
2551525;8;23
5236730;3;19
6734886;7;110
5675800;2;113
12579909;7;108
16267895;3;232
322608;5;228
12092426;8;77
3073888;4;6
16129366;8;163
13587373;8;153
5473891;1;55
12394075;0;152
14610011;6;80
6458418;4;63
15441635;7;2
16583315;7;245
10871207;2;147
12607119;8;94
13904752;1;189
8930896;2;233
14425532;2;199
14207653;6;152
2998495;0;152
8079460;0;211
10907866;4;225
5746317;0;1
8421064;2;60
9165659;6;190
14540994;0;198
8284510;6;158
11055346;0;89
5345671;6;31
2208781;3;61
5602847;3;67
2854293;0;233
13569504;7;7
1281343;5;70
14868312;2;197
3925301;7;252
16529671;9;127
7614257;5;12
2377027;1;252
14069884;1;185
13266644;2;227
6784055;1;162
5542465;9;227
4278469;7;57
12419327;0;200
12933539;1;94
13904752;5;164
11960542;1;135
7254949;3;234
9111931;2;14
7289847;0;166
5969082;0;190
3056939;7;110
10939444;9;163
12588850;9;51
8930896;5;72
11830016;6;178
12083542;3;19
8132280;6;220
7254949;4;111
9874412;8;70
4378968;0;124
10038102;4;165
13944730;4;25
7254949;3;75
9628652;0;31
15083176;9;250
13883504;0;77
12809837;4;31
14646043;0;230
1196448;9;119
513465;4;206
8342110;0;59
16413128;1;43
13964876;4;106
15144473;6;201
4762029;5;235
11831934;4;152
11343916;3;40
2867082;5;80
12092426;0;89
11950230;4;201
2154052;3;20
16271437;3;248
13210927;9;127
5552639;3;211
3540564;8;188
6253146;1;1
6417457;5;136
10640253;2;197
9195692;3;92
6576450;5;58
6659614;4;144
14587923;8;58
10317853;5;208
12770237;8;152
3619783;8;200
15570556;7;229
16078895;1;21
2992100;1;58
9788363;8;57
15611053;6;41
14973949;9;224
10324761;9;131
7694533;8;27
10907866;2;212
1345012;8;66
5944179;1;132
16697749;6;29
139467;0;180
11246871;9;1
12399431;7;86
16172298;7;249
6458418;7;228
3376030;7;162
10842055;5;130
9788363;4;73
9607806;4;152
10017927;6;27
6903405;7;174
7739210;3;24
4172681;5;198
8273509;8;135
9386282;9;152
1307965;4;72
10235156;7;237
16756055;6;220
2462935;3;226
14778334;5;165
2776028;9;178
15940234;0;0
10324761;6;167
3385841;9;38
14259351;7;207
15513150;8;240
14615835;3;223
4775020;6;28
7910178;8;36
5542465;8;60
16129366;9;24
16078895;9;251
12483568;8;127
861716;8;186
14443671;0;174
14047383;9;73
808957;4;43
9040785;9;48
12334853;7;120
12108174;6;111
11484592;0;164
14115870;2;158
1032649;8;153
15441635;4;219
5675800;0;61
14047383;8;61
16193996;7;228
12002453;1;138
2481302;6;93
8421064;5;31
4911526;8;131
10578656;8;150
11196939;1;91
748692;4;95
5751983;6;216
1621316;7;62
11483393;1;206
10538300;6;161
16247002;8;163
2808250;6;191
8865758;3;163
8030265;3;239
5602847;2;155
8358248;5;180
6970309;2;197
674656;8;17
3586150;3;251
13742493;7;71
15268096;7;236
10324761;2;2
15115541;8;178
11890972;2;254
13344031;9;165
10452992;1;182
12290612;5;8
13210927;1;216
909537;9;39
1307965;0;122
10704160;6;118
13394518;1;1
336856;7;102
1281343;3;247
16154762;9;222
12840223;6;160
7289847;9;143
5015306;1;54
11921065;2;130
453171;3;218
463019;7;31
1391907;4;219
11903543;4;16
14071635;7;212
4832856;6;218
6659614;4;11
2973128;7;211
15342172;0;153
11222260;0;121
5553796;2;120
13253601;4;247
13311234;7;40
11214582;2;229
13574181;6;139
9243828;2;9
8831752;5;189
7420973;1;59
15506065;0;76
14615835;6;188
