15471113;0;63
1894661;3;67
2693801;4;188
7464530;9;129
15584813;4;192
13622411;9;167
8657170;8;248
5692176;5;118
987336;7;145
10238448;5;132
4231298;8;162
359396;5;30
2548010;8;58
6246365;8;217
11455610;7;225
13679731;8;247
7927350;7;5
3012102;5;200
8168414;1;143
5020328;1;58
8657170;3;95
12883631;6;204
9987274;2;234
373308;3;164
5358895;5;11
11247267;9;59
7952578;9;130
11715145;4;208
16377993;1;187
10841028;3;234
16204692;4;45
1100820;8;243
3423389;1;148
8430361;3;60
291185;2;219
16086494;0;48
2791821;7;34
12047755;6;62
16401242;3;25
12547286;1;93
7915065;3;99
6553355;7;6
9546348;7;112
13432556;8;158
10502852;0;45
7384054;1;140
5647246;8;113
1121756;4;109
6841855;0;172
2712209;8;216
10573124;0;125
14822517;9;146
4751698;5;169
2191847;9;163
3325839;6;80
173485;6;20
1633351;3;61
4427455;9;251
7431387;8;236
4047207;3;135
2711642;7;82
2953438;3;205
9438612;1;156
995151;2;87
11148439;0;201
16518998;7;85
1150682;9;95
8306150;8;239
9600913;7;138
10761986;1;98
8974877;6;230
5647246;4;231
6064767;8;250
5862813;9;94
11010644;1;3
388387;4;144
4586672;8;109
1437276;5;189
545163;7;231
16664119;8;178
4364541;3;168
3008594;2;52
390406;1;16
9846788;3;226
7052074;3;137
7023538;5;92
2214811;2;61
13432556;4;73
11777262;3;191
13444719;6;134
6333588;4;26
4290683;4;170
7406694;1;238
4596250;0;201
4549078;8;185
15329570;9;240
995151;2;186
14435354;2;41
621808;9;147
7651398;3;201
787188;8;160
13049096;7;179
7994831;5;85
12355318;8;34
6711875;1;110
5202398;2;102
15759075;2;45
1486399;1;133
9969754;2;145
7833371;9;58
1410484;9;48
4542940;9;160
7406694;5;225
6089338;5;2
5692176;4;239
5889620;0;156
16133500;2;163
14780181;3;7
2173440;8;156
15234162;0;135
7620324;8;171
4971330;5;6
4788001;4;104
987336;9;241
12522080;0;17
3722651;0;234
5384224;4;41
4047207;3;63
2774693;4;11
11869365;0;246
15159842;9;233
5754306;3;129
12947745;7;244
2590626;8;202
12114468;0;34
7183739;3;4
3510951;2;215
3012102;7;52
9348005;5;214
5477306;3;232
10786569;5;192
13812383;2;221
2713846;2;14
11503988;7;110
10253595;4;63
5158558;8;252
5234866;2;91
3019405;3;239
11438887;6;59
2924975;4;252
3811165;4;50
161958;0;121
2955982;7;233
13281377;4;205
1597309;4;40
2400842;6;47
14501030;9;80
6345858;6;22
3158131;1;12
7882685;6;19
11455610;4;189
10930147;0;202
11715145;9;136
1731012;0;65
15511850;7;246
11363038;9;85
15779370;3;40
4105351;8;122
10948438;4;179
6295536;7;185
14124456;4;231
11175645;1;94
13333792;9;182
3229880;8;79
16524764;5;243
10797441;8;189
15746872;1;170
14155291;1;217
15516950;5;55
4371405;5;188
1088294;8;117
6869379;9;211
1795548;8;34
1025041;8;136
2560314;7;28
12998610;8;222
14094617;3;193
4759410;0;126
5077509;3;157
14745288;7;129
10930147;4;69
16033251;1;32
9903886;2;123
8253449;1;94
11071730;9;104
11570626;7;243
2400842;2;121
7431387;3;29
13797470;6;49
4847895;6;159
15259514;9;24
3465188;9;113
8198276;9;219
12795594;0;101
1941461;1;12
390406;8;230
13194555;9;126
2080041;3;151
2914720;4;245
16401242;2;81
10841028;9;48
6915041;7;19
12677938;0;181
9449764;0;172
11178010;0;247
5019853;4;86
965726;6;46
10359301;2;79
5855536;3;119
16435663;6;127
2425817;9;194
6348552;7;11
5340555;6;141
2444843;4;30
12197402;6;55
11451925;3;105
9690671;3;67
3180888;5;243
14218112;4;219
12854529;5;22
13515107;1;96
4958627;1;184
1486166;5;65
1941461;3;92
12759278;8;141
7138043;3;133
6584568;3;166
10797441;7;104
5987160;0;57
10504891;4;3
9233285;5;184
2692872;2;28
14940757;4;106
9089986;4;143
15521919;7;222
2781998;7;56
475727;6;43
10701421;7;40
15503806;7;174
5081862;4;102
10687823;8;169
11970149;0;97
3736935;8;155
12664617;5;56
5477306;1;37
10663509;1;59
4997283;8;70
7126028;8;163
10042034;1;174
11666190;2;9
16186391;4;57
3539549;3;40
14198865;8;226
11649660;7;135
1341669;1;236
6622272;1;153
9809675;7;210
8621605;8;185
4090069;2;56
203857;7;158
2331065;8;51
8930582;2;246
1545723;1;74
3077483;9;13
7651398;8;79
6147473;9;88
4509216;0;56
16225466;6;162
3752807;3;209
14472328;1;246
13389414;6;178
11368905;3;76
13184122;8;184
965726;6;167
15503806;5;228
7608828;8;237
3097577;9;252
12402466;3;49
3741378;3;246
1139839;0;196
5739751;5;4
66870;8;163
13862086;8;213
15315060;9;80
14670307;8;82
4751698;0;214
6869379;4;122
2711642;6;154
3435481;4;132
12447556;1;50
16308804;9;62
13339509;2;177
6261712;5;31
15139783;1;178
12522080;7;250
6965606;7;116
14955898;9;182
15963716;9;213
1581743;3;96
8446746;7;166
12256022;1;189
14231518;0;200
16377993;9;11
6334647;0;83
8694058;9;143
15706050;9;39
5234866;4;215
6619405;0;77
4047207;2;184
12811155;4;50
13049096;5;211
10007825;3;132
11941950;7;149
13816330;5;127
2953235;3;100
1408495;5;198
1946312;1;27
9567285;4;174
3421346;8;92
987336;1;19
1545723;1;133
2521581;0;206
7703008;5;3
12967908;9;187
16510114;1;30
5167828;1;6
12659822;2;194
10513090;2;95
14940757;1;137
2178460;8;143
10663509;3;3
16458651;4;40
3434917;3;130
16308804;5;167
2203769;5;117
8288149;9;4
8560886;2;91
11856179;9;127
12998610;8;42
7994835;3;80
10930147;0;232
10946795;8;231
3520623;9;57
6828680;5;101
13551927;0;245
16110269;2;239
15135339;8;74
7891734;7;62
1551611;5;130
4586672;4;234
11397126;2;96
3722651;2;37
13297594;7;142
11296148;1;92
96911;9;33
4646026;7;186
6177577;7;213
13515107;3;11
10905038;7;0
3782911;5;23
15394479;7;149
5461481;8;178
7915065;6;121
11176152;7;212
4186399;6;230
15519063;7;155
11455142;3;8
4259764;6;155
12854529;1;179
10238448;8;39
16263799;0;136
13657609;0;254
387946;6;196
7057770;4;27
15572109;6;240
8150148;4;194
2555257;9;13
10936401;2;29
10038034;4;185
6232116;5;125
3076766;6;198
3885084;7;234
13822153;6;208
5631984;2;172
15918789;2;107
7011983;3;59
6064767;5;209
3236612;1;28
16472326;4;79
5006341;3;203
15859594;6;218
16763334;7;227
6120728;5;105
10844039;9;118
2191847;5;170
7464530;4;219
1580357;0;56
219040;6;86
1099522;2;219
16599889;0;72
450656;9;32
5158558;8;175
13862086;9;87
3264370;2;244
14546049;3;162
595735;5;219
7915065;3;64
9438612;4;80
7971518;8;153
8977377;9;132
5413167;0;62
8047408;8;46
12355318;4;155
6187656;3;73
4752658;0;243
13816330;8;89
1938487;5;151
11972515;6;27
11397126;0;196
8413167;6;141
13430369;8;169
10663509;9;179
15569412;5;102
7063409;2;13
3470860;8;182
7820695;4;186
4397788;8;215
12472003;9;228
6193844;9;129
13389414;0;222
3154700;7;248
7635533;2;92
4149370;5;85
4888930;0;137
15270782;6;10
3980348;2;106
4231298;9;243
9420252;3;159
16096383;9;177
598799;9;29
11835914;0;42
2167174;9;155
14975455;2;34
7063409;9;12
4581226;5;2
15883562;8;0
766763;5;208
13314009;6;234
8408924;8;225
3463956;0;205
13297594;6;134
15216354;8;98
7922168;0;58
16567307;2;153
16329127;9;67
13430369;5;37
721663;3;229
16664119;3;169
4542940;0;113
11856996;7;217
700424;0;99
3463956;2;62
16604804;2;90
987336;9;89
1150682;7;198
16358300;7;87
12685045;4;216
9233285;9;152
3435481;3;166
15207429;0;182
10156877;7;180
5020328;1;63
1150682;5;236
2722784;8;219
15068259;7;47
8047408;7;82
9301142;1;186
5730673;1;249
3810494;2;79
15254200;5;193
12685045;2;214
5202398;5;40
14224751;2;25
9348005;1;98
16086494;2;166
14670307;3;72
7915065;4;247
13661376;7;106
5123079;2;18
7739184;2;40
10502852;6;114
995151;1;52
11787066;2;205
16604804;0;45
10336261;9;51
5077509;3;248
13821953;7;74
5548979;7;65
2178460;4;181
11010644;5;183
7623727;3;28
3379510;4;32
1859597;0;9
4004943;6;171
10502317;5;251
12275760;5;68
7838570;5;54
1781116;0;53
4924609;1;40
2711642;8;85
10819548;4;125
8667593;8;149
1443044;9;225
12256022;4;196
9930847;6;91
10513090;6;169
16225466;6;98
12998610;6;79
1201033;7;44
10841028;2;122
10253595;9;170
5227821;6;74
10085027;7;149
16430736;4;123
9572101;9;21
4496736;0;163
13142596;8;108
14940757;8;17
15300336;3;241
8198276;2;209
10624239;6;247
8800324;2;253
3980348;5;0
8347069;1;233
11180701;9;155
13446168;0;113
5197696;2;70
11267573;6;74
3403493;3;185
10198108;8;238
1330417;0;97
13351546;9;29
5631984;0;28
7138043;9;226
11247267;2;148
7216758;9;26
8413167;5;182
4394067;4;7
13142532;6;169
16096383;1;140
16026543;1;116
11387074;1;243
6829532;7;133
7838570;6;105
4843052;6;238
3076766;4;53
1889906;0;146
16256519;8;71
15072084;6;235
3898768;4;8
6333588;3;235
3324936;8;142
14780181;9;251
1709400;7;92
15580930;9;8
13622411;9;217
7179380;6;223
388387;2;41
5408606;1;38
433574;7;64
161958;9;194
14554029;6;74
16256519;4;136
15006275;7;169
8560886;2;118
9481440;6;236
8974877;7;14
9210495;0;160
12362964;0;144
14648631;8;197
14410706;6;136
15176075;8;82
3773482;6;25
2555257;2;219
4155674;5;135
427784;2;151
12503312;3;255
15511850;1;104
5197696;7;100
13424670;5;230
11014486;7;154
13142532;6;54
13234921;0;185
14290500;4;255
7406694;3;186
12875408;5;29
735828;6;84
13323920;2;183
10214727;0;111
13128886;7;38
6441171;2;25
7005434;7;45
4711302;2;71
9695511;3;60
1450174;4;246
9780959;9;98
14124456;0;115
12947745;6;208
13446617;1;101
536315;7;223
16358300;9;173
3465188;4;69
5862103;0;170
15519063;3;247
13215851;2;157
11619245;0;99
4105351;1;159
13446168;2;211
11740842;7;54
14618193;2;34
4542940;6;116
5495858;7;208
14111936;7;161
272523;7;227
14510125;8;178
13373716;0;177
13339509;5;220
16680860;8;242
8965334;4;198
2331065;9;139
4640030;1;145
6187656;4;166
12314690;4;149
16254605;9;230
492568;1;6
5198674;8;80
10341087;4;173
10235917;8;187
5824284;9;5
7138043;8;215
74443;0;144
407381;6;226
721663;7;102
10365139;6;177
14304729;9;148
3980348;9;188
12707255;4;174
4995291;0;247
16329127;6;238
11715145;9;210
4132353;2;11
1597309;8;194
14231518;1;71
2722784;6;30
7188476;2;220
2178460;0;169
3154700;8;124
9796910;0;218
4509216;1;6
5327560;9;10
1580357;8;235
6829532;1;93
7216758;7;248
4543332;1;97
13822153;7;243
7526991;9;13
433574;0;17
14048721;4;110
9038891;4;186
12695666;4;248
16033251;5;10
16587090;5;182
10431076;1;7
4350537;0;211
10668657;4;207
3993524;8;66
16312563;9;223
14985657;7;144
2011346;0;50
8408924;6;39
4665432;6;153
8408924;9;227
4861812;6;90
3308760;7;241
1943668;4;124
14696479;8;168
5824284;5;208
1172709;4;217
10086569;4;51
9846788;5;24
3885828;2;172
2279735;5;97
10181502;8;198
15072084;5;202
8560886;5;33
12664617;0;88
10198108;2;137
10668657;7;144
10786569;2;190
402758;9;194
13904640;6;137
14321918;5;179
1121756;1;179
12290219;0;146
12100828;6;3
8977377;6;119
8413167;3;28
12297475;0;47
5902222;7;51
4290683;5;209
10177967;7;191
11740842;7;60
14733463;9;203
13551927;0;58
2089377;0;177
13560991;6;211
16133500;5;44
3879270;1;197
219040;0;74
16349119;7;78
4243182;5;50
1486166;2;128
12632116;9;138
15869491;2;49
2713846;1;252
2099077;9;29
5167828;8;92
8339029;0;230
1545723;9;6
9914715;4;43
9927369;9;255
16604804;9;231
5358895;3;144
10786569;3;79
12787021;6;230
11438887;7;142
15176075;9;197
13875751;3;130
443110;2;143
16516340;0;175
8201207;2;201
3513406;7;0
8047285;0;14
15504553;6;125
3200762;7;170
11975860;2;77
5862813;7;130
16443778;2;212
11267573;4;223
3319748;6;146
8974877;2;132
16302207;7;43
2733294;7;89
15156719;5;139
13389414;2;212
5039445;5;177
12175006;1;56
1486166;8;230
7285029;0;120
8241215;6;211
7382272;0;191
13300733;2;156
13142532;6;74
10209448;3;51
15580930;9;54
7274046;8;29
11972515;1;170
3482272;2;15
6836433;2;136
5167828;3;107
1545723;8;14
15706050;5;4
6700458;6;108
4759410;2;236
16382451;9;161
5461481;7;204
3782911;8;162
15286200;8;16
8068237;8;118
9546348;5;37
7285029;0;76
8965334;8;155
621808;9;179
2665185;6;118
2119908;8;129
373308;6;80
15233481;2;42
2955982;7;25
1527417;4;224
15708909;2;54
8284620;8;133
12874981;4;217
4065027;0;237
2963922;3;197
13101096;3;54
13446168;4;24
13295986;1;236
16763334;0;120
12854529;3;130
16594968;0;34
5133284;7;63
9296238;2;85
4543332;4;83
5631984;2;178
13315878;1;15
7915065;4;7
14830118;2;97
8463541;0;167
2774693;8;240
2818387;9;41
8817384;2;255
8446746;4;176
7971518;1;195
14005643;8;189
6186831;4;91
7620324;2;233
14940757;3;129
